Date;Open;High;Low;Last Close;Chg.%;Total Value;Total Volume
04/26/2004;31.574;31.587;31.281;31.462;+0.50%;8,167,336;259,301
04/27/2004;31.549;31.559;31.373;31.440;-0.07%;10,831,969;343,783
04/28/2004;31.562;31.699;31.492;31.492;+0.17%;27,747,038;878,364
04/29/2004;31.465;31.649;31.462;31.587;+0.30%;21,526,030;682,549
04/30/2004;31.338;31.584;30.555;31.052;-1.69%;26,639,696;859,137
05.03.2004;30.716;30.953;30.219;30.592;-1.48%;20,248,657;662,606
05.04.2004;31.584;31.587;31.002;31.350;+2.48%;33,011,562;1,052,008
05.05.2004;31.338;31.535;31.338;31.438;+0.28%;9,797,866;311,256
05.06.2004;31.525;31.525;30.343;30.470;-3.08%;16,671,350;544,254
05.07.2004;30.343;30.343;29.858;30.343;-0.42%;26,525,117;879,497
05.10.2004;30.343;30.343;28.403;28.727;-5.33%;67,444,744;2,330,831
05.11.2004;28.478;28.901;28.391;28.851;+0.43%;27,635,984;963,039
05.12.2004;28.851;29.224;27.859;29.037;+0.65%;42,068,806;1,476,816
05/13/2004;29.212;29.430;28.866;29.428;+1.34%;19,046,622;652,241
05/14/2004;29.348;29.396;28.316;28.478;-3.23%;30,709,262;1,067,504
05/17/2004;27.856;27.993;27.122;27.607;-3.06%;34,824,853;1,258,598
05/18/2004;27.732;28.152;27.620;28.105;+1.80%;18,866,646;675,714
05/19/2004;28.473;29.597;28.368;29.597;+5.31%;31,807,770;1,091,001
05/21/2004;29.100;29.348;28.953;29.348;-0.84%;22,554,600;773,304
05/24/2004;29.721;30.194;29.311;30.094;+2.54%;18,565,309;624,708
05/25/2004;29.970;30.094;29.473;29.647;-1.49%;41,526,472;1,398,478
05/26/2004;29.846;30.482;29.816;30.149;+1.69%;15,068,775;498,185
05/27/2004;30.219;30.383;30.094;30.244;+0.31%;12,417,809;410,535
05/28/2004;30.468;31.462;30.443;31.462;+4.03%;55,739,918;1,787,067
06.01.2004;31.139;31.388;29.968;30.191;-4.04%;27,293,378;890,168
06.02.2004;30.094;30.343;28.851;30.094;-0.32%;24,894,383;829,094
06.03.2004;30.157;30.281;29.876;30.032;-0.21%;16,630,262;552,143
06.04.2004;30.094;31.152;30.094;31.102;+3.56%;25,240,327;822,669
06.07.2004;31.154;31.649;31.062;31.587;+1.56%;33,609,445;1,066,989
06.08.2004;31.587;32.034;31.462;31.462;-0.39%;31,145,588;978,687
06.09.2004;31.462;31.525;30.918;30.918;-1.73%;22,984,704;735,324
06.11.2004;31.152;31.214;30.592;30.841;-0.25%;14,102,600;457,343
06/14/2004;30.853;31.089;30.791;30.791;-0.16%;9,409,223;304,662
06/15/2004;30.838;31.256;30.741;31.094;+0.99%;7,612,141;245,277
06/16/2004;31.089;32.246;31.089;32.246;+3.70%;30,257,794;944,069
06/17/2004;32.335;33.313;32.333;33.313;+3.31%;67,884,978;2,063,810
06/18/2004;33.169;33.315;32.830;32.830;-1.45%;46,725,929;1,412,156
06/21/2004;32.589;32.830;32.261;32.519;-0.95%;27,467,750;844,847
06/22/2004;32.567;32.567;31.400;31.400;-3.44%;35,323,764;1,108,467
06/23/2004;31.574;32.519;31.574;32.233;+2.65%;27,523,762;855,92
06/24/2004;32.333;32.457;31.711;32.047;-0.58%;32,545,987;1,014,841
06/25/2004;32.059;32.161;31.711;31.960;-0.27%;11,625,731;364,586
06/28/2004;32.171;32.258;31.786;32.209;+0.78%;21,794,767;681,351
06/29/2004;32.209;32.271;31.935;32.271;+0.19%;21,031,947;655,723
06/30/2004;32.271;32.330;32.109;32.109;-0.50%;44,301,971;1,375,463
07.01.2004;32.109;33.057;32.099;32.708;+1.87%;22,111,932;679,791
07.02.2004;32.646;33.328;32.646;33.328;+1.89%;15,456,201;467,121
07.05.2004;33.203;33.328;33.079;33.166;-0.49%;8,132,786;244,899
07.06.2004;33.303;33.527;32.283;32.333;-2.51%;34,189,091;1,044,779
07.07.2004;32.457;33.211;32.457;32.706;+1.15%;32,364,823;984,445
07.08.2004;32.731;33.139;32.184;32.930;+0.68%;21,275,900;649,167
07.09.2004;33.328;33.726;32.980;33.527;+1.81%;24,943,144;745,34
07.12.2004;33.527;33.825;33.129;33.656;+0.39%;12,434,760;370,35
07/13/2004;33.656;33.656;33.169;33.477;-0.53%;17,299,449;518,691
07/14/2004;33.208;33.318;31.637;32.164;-3.92%;26,336,754;813,325
07/15/2004;32.134;32.472;31.835;32.432;+0.84%;23,136,479;718,926
07/16/2004;32.214;33.328;32.214;33.328;+2.76%;20,379,675;615,83
07/19/2004;32.980;33.258;32.830;32.980;-1.04%;14,351,828;436,038
07/20/2004;32.830;33.019;32.383;32.830;-0.45%;23,913,752;727,556
07/21/2004;32.631;32.830;32.233;32.233;-1.82%;8,536,216;261,719
07/22/2004;32.074;32.223;30.662;30.940;-4.01%;21,808,429;697,395
07/23/2004;31.239;31.646;31.099;31.288;+1.13%;22,126,997;706,281
07/26/2004;31.487;32.084;31.069;31.537;+0.79%;18,127,767;575,113
07/27/2004;31.835;32.383;31.438;32.233;+2.21%;16,802,208;524,108
07/28/2004;32.522;32.970;32.333;32.393;+0.49%;25,468,892;780,838
07/29/2004;32.432;32.562;31.686;31.835;-1.72%;13,152,340;412,117
07/30/2004;32.233;32.422;31.855;32.084;+0.78%;16,161,784;502,051
08.02.2004;32.333;32.661;32.034;32.582;+1.55%;11,956,598;370,497
08.03.2004;32.522;32.830;32.333;32.731;+0.46%;17,738,006;545,394
08.04.2004;32.731;32.830;32.432;32.830;+0.30%;9,928,421;303,466
08.05.2004;32.830;32.900;32.084;32.184;-1.97%;19,107,872;587,394
08.06.2004;31.955;31.985;31.428;31.736;-1.39%;17,415,842;549,979
08.09.2004;31.338;31.637;31.139;31.438;-0.94%;9,803,847;312,722
08.10.2004;31.537;31.736;31.139;31.338;-0.32%;9,635,175;306,518
08.11.2004;31.637;31.637;30.672;30.841;-1.59%;10,947,261;353,294
08.12.2004;30.691;31.587;30.691;31.030;+0.61%;21,191,193;683,62
08/13/2004;30.940;31.428;30.940;31.079;+0.16%;14,544,325;467,588
08/16/2004;31.089;31.845;30.940;31.835;+2.43%;9,917,662;313,371
08/17/2004;31.716;31.716;29.945;30.592;-3.91%;68,570,435;2,257,488
08/18/2004;30.592;30.592;29.657;29.896;-2.28%;21,379,002;714,214
08/19/2004;30.293;30.293;29.697;30.144;+0.83%;26,418,573;877,252
08/20/2004;30.144;30.572;30.055;30.353;+0.69%;11,613,612;384,219
08/23/2004;30.542;30.831;30.343;30.711;+1.18%;13,445,100;437,843
08/24/2004;30.691;31.537;30.691;31.537;+2.69%;26,932,893;861,129
08/25/2004;31.587;31.786;31.438;31.776;+0.76%;23,412,905;739,906
08/26/2004;31.816;31.885;31.537;31.637;-0.44%;7,815,519;246,789
08/27/2004;31.736;32.184;31.537;32.084;+1.42%;12,841,212;403,325
08/30/2004;31.637;31.835;31.288;31.288;-2.48%;5,540,073;176,457
08/31/2004;31.288;31.587;30.940;31.129;-0.51%;11,581,515;371,098
09.01.2004;31.239;31.447;31.139;31.358;+0.74%;10,737,435;342,28
09.02.2004;31.438;31.835;31.388;31.388;+0.10%;14,559,199;459,659
09.03.2004;31.438;31.835;31.338;31.348;-0.13%;17,365,520;550,681
09.06.2004;31.537;31.835;31.487;31.637;+0.92%;4,095,148;129,206
09.07.2004;31.686;32.134;31.637;31.686;+0.16%;20,499,032;643,398
09.08.2004;31.835;32.233;31.786;32.034;+1.10%;21,070,154;657,54
09.09.2004;31.786;32.114;31.537;31.537;-1.55%;19,826,746;622,689
09.10.2004;31.676;32.025;31.517;31.985;+1.42%;9,743,555;306,333
09/13/2004;32.134;32.233;31.905;31.935;-0.16%;9,420,398;294,168
09/14/2004;31.975;32.074;31.756;31.786;-0.47%;9,478,929;297,192
09/15/2004;31.985;32.034;31.607;31.806;+0.06%;22,550,925;707,55
09/16/2004;31.915;32.323;31.885;32.283;+1.50%;13,448,763;419,199
09/17/2004;32.323;33.676;32.184;33.626;+4.16%;43,571,135;1,315,672
09/20/2004;32.840;33.308;32.840;33.179;-1.33%;10,716,590;323,569
09/21/2004;32.930;33.925;32.930;33.736;+1.68%;24,872,148;742,258
09/22/2004;33.626;34.213;33.537;33.925;+0.56%;19,313,813;570,794
09/23/2004;33.825;33.925;33.159;33.576;-1.03%;37,360,430;1,113,406
09/24/2004;33.248;33.248;32.582;32.830;-2.22%;19,269,705;587,161
09/27/2004;32.731;33.179;32.731;33.179;+1.06%;20,373,924;619,256
09/28/2004;32.731;32.960;32.582;32.830;-1.05%;10,156,916;310,06
09/29/2004;32.830;33.785;32.731;33.716;+2.70%;22,909,614;683,526
09/30/2004;33.825;34.124;33.179;33.328;-1.15%;21,005,022;625,61
10.01.2004;32.840;33.626;32.840;33.387;+0.18%;36,968,325;1,111,796
10.04.2004;33.527;34.124;33.198;33.328;-0.18%;28,213,394;835,365
10.05.2004;33.576;34.223;33.537;33.825;+1.49%;23,967,283;708,647
10.06.2004;34.024;34.701;34.024;34.671;+2.50%;20,164,584;584,306
10.07.2004;34.323;34.920;34.173;34.173;-1.43%;28,077,253;810,308
10.08.2004;33.626;34.522;33.477;34.124;-0.15%;18,181,050;532,469
10.11.2004;34.114;34.412;33.895;33.925;-0.58%;8,732,073;255,857
10.12.2004;34.124;34.223;33.198;33.278;-1.91%;14,600,721;436,418
10/13/2004;33.576;33.815;33.328;33.407;+0.39%;11,467,834;341,783
10/14/2004;33.328;33.397;32.830;32.830;-1.73%;22,838,993;690,108
10/15/2004;32.830;33.099;32.830;32.860;+0.09%;25,002,815;756,531
10/18/2004;32.980;33.318;32.611;32.999;+0.42%;12,910,465;392,721
10/19/2004;32.830;33.726;32.830;33.378;+1.15%;19,933,895;597,029
10/20/2004;33.318;33.666;33.039;33.348;-0.09%;11,153,335;334,025
10/21/2004;33.547;33.825;33.477;33.825;+1.43%;15,840,379;469,389
10/22/2004;33.825;34.422;33.825;34.323;+1.47%;25,900,132;757,253
10/25/2004;34.024;34.323;33.576;33.576;-2.17%;15,430,839;453,781
10/27/2004;33.925;34.024;32.990;33.825;+0.74%;36,835,586;1,096,750
10/28/2004;34.273;34.721;34.124;34.223;+1.18%;31,672,579;920,502
10/29/2004;34.522;34.760;34.362;34.711;+1.42%;23,937,947;693,403
11.02.2004;35.268;36.760;35.019;36.312;+4.61%;39,096,266;1,091,871
11.03.2004;36.511;36.511;36.024;36.054;-0.71%;20,222,256;557,064
11.04.2004;35.875;36.263;35.646;36.263;+0.58%;25,060,597;697,317
11.05.2004;36.322;36.462;35.477;35.526;-2.03%;28,198,089;786,256
11.08.2004;35.805;35.805;35.317;35.467;-0.17%;11,586,464;326,229
11.09.2004;35.556;35.556;34.920;35.069;-1.12%;25,243,688;718,544
11.10.2004;35.168;35.715;35.119;35.317;+0.71%;55,580,774;1,573,041
11.11.2004;35.168;36.263;34.343;36.004;+1.94%;53,131,785;1,495,910
11.12.2004;36.322;36.601;34.830;35.914;-0.25%;84,694,810;2,379,177
11/15/2004;36.710;36.860;35.178;35.178;-2.05%;40,003,205;1,113,165
11/16/2004;35.705;36.491;35.417;36.223;+2.97%;28,921,148;801,45
11/17/2004;36.511;37.606;36.511;37.307;+2.99%;51,218,215;1,373,763
11/18/2004;37.407;38.601;37.118;38.591;+3.44%;36,945,088;978,903
11/19/2004;38.690;38.690;37.954;38.053;-1.39%;46,095,039;1,202,562
11/22/2004;38.352;38.362;37.476;37.606;-1.18%;19,062,003;502,093
11/23/2004;37.964;37.964;37.108;37.506;-0.26%;34,864,122;930,835
11/24/2004;37.407;38.541;37.407;38.481;+2.60%;18,296,116;480,617
11/25/2004;38.591;39.128;38.302;38.441;-0.10%;34,329,347;884,678
11/26/2004;38.441;38.979;38.421;38.800;+0.93%;11,485,101;296,247
11/29/2004;38.800;38.989;38.232;38.650;-0.38%;24,920,228;646,49
11/30/2004;38.650;38.650;37.904;38.093;-1.44%;18,878,366;493,34
12.01.2004;38.242;39.595;38.153;39.595;+3.94%;18,863,412;486,744
12.02.2004;39.347;39.496;38.998;39.337;-0.65%;18,236,561;463,31
12.03.2004;39.347;39.496;38.601;38.660;-1.72%;21,625,126;555,198
12.06.2004;38.601;38.680;37.924;38.451;-0.54%;19,037,190;495,304
12.07.2004;38.302;38.989;38.302;38.899;+1.16%;10,681,543;274,956
12.09.2004;38.780;38.790;37.357;38.004;-2.30%;24,639,155;648,86
12.10.2004;38.103;38.451;37.606;37.606;-1.05%;22,648,514;596,097
12/13/2004;37.904;38.501;37.805;38.491;+2.35%;22,873,895;598,157
12/14/2004;38.601;39.635;38.601;39.098;+1.58%;54,234,101;1,387,684
12/15/2004;39.197;39.735;38.969;39.197;+0.25%;20,914,426;530,787
12/16/2004;38.809;39.566;38.143;38.143;-2.69%;16,783,100;429,128
12/17/2004;38.650;39.128;38.501;38.501;+0.94%;27,379,425;705,004
12/20/2004;38.650;39.197;38.352;38.809;+0.80%;25,656,574;664,052
12/21/2004;39.297;39.655;38.800;38.809;0.00%;18,735,378;476,93
12/22/2004;38.819;39.128;38.601;38.949;+0.36%;12,496,557;321,652
12/23/2004;38.949;38.949;38.203;38.800;-0.38%;12,944,911;336,023
12/27/2004;38.800;38.849;38.521;38.849;+0.13%;4,299,022;111,055
12/28/2004;38.800;39.048;38.451;38.800;-0.13%;6,458,481;166,695
12/29/2004;38.700;38.889;38.322;38.790;-0.03%;9,495,362;245,172
12/30/2004;38.800;39.098;38.332;39.098;+0.80%;7,566,294;194,494
01.03.2005;38.998;39.774;38.362;39.645;+1.40%;42,738,078;1,091,747
01.04.2005;39.605;39.774;39.148;39.675;+0.08%;41,315,119;1,045,252
01.05.2005;39.685;39.685;39.098;39.257;-1.05%;18,210,699;461,563
01.07.2005;39.595;39.745;38.899;39.297;+0.10%;63,111,309;1,601,809
01.10.2005;39.247;39.297;38.620;38.750;-1.39%;8,641,705;222,373
01.11.2005;38.899;39.028;37.974;38.292;-1.18%;34,775,907;899,227
01.12.2005;38.053;38.471;37.904;38.103;-0.49%;25,691,388;671,084
01/13/2005;38.103;38.302;36.511;37.307;-2.09%;24,224,730;646,662
01/14/2005;36.909;37.407;36.810;37.078;-0.61%;26,394,475;711,874
01/17/2005;37.158;38.302;37.108;37.815;+1.99%;13,076,656;346,568
01/18/2005;37.556;37.655;36.810;37.655;-0.42%;22,523,490;603,957
01/19/2005;37.805;37.924;36.810;37.118;-1.43%;30,251,467;809,285
01/20/2005;37.158;37.158;35.835;36.322;-2.14%;31,631,376;865,433
01/21/2005;36.312;37.407;35.964;37.208;+2.44%;42,042,040;1,141,746
01/24/2005;37.009;37.795;36.969;37.357;+0.40%;17,780,315;475,493
01/25/2005;37.307;38.093;37.307;38.093;+1.97%;24,747,534;654,822
01/26/2005;38.203;38.750;38.004;38.133;+0.10%;25,431,542;662,578
01/27/2005;38.302;38.501;37.407;38.441;+0.81%;22,784,796;598,396
01/28/2005;38.083;38.551;37.805;37.815;-1.63%;21,633,604;568,014
01/31/2005;38.073;38.382;37.178;37.705;-0.29%;19,761,175;523,431
02.01.2005;37.606;38.431;37.307;37.655;-0.13%;32,953,869;871,665
02.02.2005;37.655;37.974;37.208;37.556;-0.26%;40,997,304;1,090,663
02.03.2005;37.357;37.705;37.208;37.586;+0.08%;17,761,058;473,237
02.04.2005;37.586;38.601;37.556;38.601;+2.70%;17,630,014;464,289
02.07.2005;38.800;38.998;38.153;38.352;-0.64%;19,960,766;518,968
02.08.2005;38.720;38.720;38.312;38.501;+0.39%;14,974,288;388,938
02.09.2005;38.302;38.720;38.302;38.620;+0.31%;13,549,503;351,569
02.10.2005;38.302;38.501;37.257;37.904;-1.85%;12,965,508;342,195
02.11.2005;37.815;38.004;37.606;37.805;-0.26%;17,234,042;455,825
02/14/2005;37.805;38.322;37.805;38.322;+1.37%;11,831,954;309,881
02/15/2005;38.322;38.322;37.636;38.302;-0.05%;25,432,244;669,948
02/16/2005;37.805;38.043;37.675;37.854;-1.17%;42,733,458;1,129,270
02/17/2005;37.954;37.964;37.506;37.964;+0.29%;19,986,072;528,909
02/18/2005;38.004;38.053;37.655;37.884;-0.21%;17,725,206;467,777
02/21/2005;37.825;38.053;37.705;37.805;-0.21%;25,838,277;683,608
02/22/2005;37.805;37.864;37.556;37.815;+0.03%;37,666,503;997,635
02/23/2005;37.805;37.844;37.506;37.506;-0.82%;16,473,646;436,92
02/24/2005;37.546;38.551;37.108;38.402;+2.39%;54,582,274;1,440,437
02/25/2005;38.650;40.441;38.650;40.391;+5.18%;75,092,887;1,892,580
02/28/2005;40.192;40.988;39.794;40.988;+1.48%;46,441,001;1,146,301
03.01.2005;42.779;42.779;41.406;41.784;+1.94%;71,035,385;1,682,116
03.02.2005;42.033;42.480;41.068;41.704;-0.19%;56,355,510;1,343,893
03.03.2005;41.983;42.630;41.386;42.480;+1.86%;43,708,243;1,036,746
03.04.2005;42.381;43.028;42.301;43.028;+1.29%;16,761,351;392,687
03.07.2005;43.217;44.520;43.127;44.072;+2.43%;46,432,310;1,053,092
03.08.2005;43.983;44.023;42.878;43.077;-2.26%;66,948,333;1,545,853
03.09.2005;43.077;43.625;42.451;42.829;-0.58%;43,127,653;999,267
03.10.2005;42.769;43.475;42.282;43.376;+1.28%;28,884,027;670,614
03.11.2005;43.426;43.575;42.978;43.217;-0.37%;36,310,933;839,608
03/14/2005;43.774;43.774;41.486;41.685;-3.55%;36,321,014;854,931
03/15/2005;42.530;42.670;41.874;41.983;+0.72%;37,668,958;891,292
03/16/2005;41.983;41.993;40.043;40.292;-4.03%;45,448,048;1,113,125
03/17/2005;39.914;40.421;39.367;39.794;-1.23%;47,063,058;1,178,694
03/18/2005;39.844;40.630;39.784;39.784;-0.03%;50,493,415;1,259,372
03/21/2005;39.884;40.471;38.601;38.700;-2.73%;49,409,150;1,243,161
03/22/2005;38.998;40.292;38.630;40.182;+3.83%;41,942,036;1,062,293
03/23/2005;39.993;39.993;39.347;39.446;-1.83%;44,407,360;1,122,541
03/24/2005;39.496;40.491;39.386;40.143;+1.77%;24,432,555;611,916
03/29/2005;40.282;40.590;39.556;40.441;+0.74%;21,728,662;541,805
03/30/2005;40.043;40.431;40.043;40.143;-0.74%;16,781,087;417,195
03/31/2005;39.794;40.391;39.516;40.143;0.00%;38,612,172;962,456
04.01.2005;40.292;40.550;40.113;40.391;+0.62%;13,795,692;341,825
04.04.2005;40.491;40.491;39.655;39.993;-0.99%;21,038,769;526,374
04.05.2005;39.894;40.481;39.824;40.371;+0.95%;12,306,985;305,919
04.06.2005;40.491;40.680;40.222;40.491;+0.30%;19,061,241;469,837
04.07.2005;40.590;40.670;39.645;39.814;-1.67%;21,326,004;530,586
04.08.2005;40.192;40.590;40.123;40.292;+1.20%;16,645,904;413,025
04.11.2005;40.242;40.242;39.914;40.083;-0.52%;5,310,975;132,421
04.12.2005;39.894;40.043;39.715;39.794;-0.72%;15,700,380;394,349
04/13/2005;39.794;40.580;39.774;40.580;+1.98%;25,376,341;631,316
04/14/2005;40.541;40.541;39.894;39.993;-1.45%;18,990,249;472,547
04/15/2005;39.695;39.784;38.481;38.790;-3.01%;48,605,927;1,249,478
04/18/2005;38.302;38.302;37.108;37.456;-3.44%;30,907,825;819,254
04/19/2005;37.894;38.541;37.805;38.053;+1.59%;28,092,890;738,286
04/20/2005;38.242;39.197;38.103;38.819;+2.01%;28,294,518;728,863
04/21/2005;39.098;39.197;38.601;38.809;-0.03%;54,959,407;1,416,020
04/22/2005;38.899;39.794;38.899;39.108;+0.77%;41,790,545;1,061,103
04/25/2005;38.998;39.197;38.421;38.998;-0.28%;42,987,450;1,103,266
04/26/2005;39.526;39.745;39.307;39.546;+1.40%;29,006,122;734,603
04/27/2005;39.297;39.745;38.571;38.800;-1.89%;19,410,922;497,813
04/28/2005;39.277;39.277;37.805;38.004;-2.05%;23,173,342;605,853
04/29/2005;37.805;38.173;36.412;37.297;-1.86%;106,188,240;2,848,074
05.02.2005;37.496;37.665;37.307;37.407;+0.29%;16,118,291;429,727
05.03.2005;37.407;37.556;36.969;37.307;-0.27%;17,349,454;466,424
05.04.2005;37.566;37.705;36.113;36.661;-1.73%;65,336,564;1,777,132
05.06.2005;36.661;37.158;35.327;36.283;-1.03%;79,198,062;2,176,479
05.09.2005;36.611;37.854;36.462;37.854;+4.33%;45,788,501;1,232,388
05.10.2005;37.904;38.043;37.307;37.526;-0.87%;37,815,496;1,004,800
05.11.2005;37.307;37.655;36.810;37.307;-0.58%;29,523,585;791,129
05.12.2005;37.158;37.556;36.561;36.710;-1.60%;30,474,260;822,165
05/13/2005;36.860;37.108;36.422;36.860;+0.41%;33,513,153;911,114
05/17/2005;36.611;36.661;35.914;36.173;-1.86%;17,339,210;477,4
05/18/2005;36.173;37.158;36.103;36.919;+2.06%;45,948,805;1,251,494
05/19/2005;37.307;37.805;36.462;37.805;+2.40%;24,451,868;652,197
05/20/2005;37.984;39.297;37.427;39.088;+3.39%;52,699,960;1,367,470
05/23/2005;38.800;38.949;38.501;38.700;-0.99%;25,385,373;656,455
05/24/2005;38.690;38.690;37.466;37.466;-3.19%;28,494,805;750,038
05/25/2005;37.755;37.755;36.909;37.108;-0.96%;42,585,871;1,144,637
05/27/2005;37.606;39.148;37.606;38.899;+4.83%;79,104,632;2,051,147
05/30/2005;38.899;39.625;38.640;39.625;+1.87%;26,374,940;669,395
05/31/2005;39.695;40.172;39.476;39.765;+0.35%;47,479,890;1,192,103
06.01.2005;39.784;39.944;39.665;39.944;+0.45%;14,516,206;364,791
06.02.2005;39.794;40.431;39.695;40.292;+0.87%;33,398,791;829,633
06.03.2005;40.391;40.461;39.297;39.944;-0.86%;29,703,744;741,788
06.06.2005;39.844;40.481;39.496;40.481;+1.34%;21,553,295;536,693
06.07.2005;40.093;40.839;40.093;40.839;+0.88%;27,133,384;671,987
06.08.2005;40.839;42.033;40.690;41.535;+1.71%;53,458,143;1,290,008
06.09.2005;41.486;42.232;41.287;42.232;+1.68%;29,366,269;701,432
06.10.2005;42.630;42.630;42.182;42.461;+0.54%;29,442,420;692,912
06/13/2005;42.272;42.600;41.884;42.480;+0.05%;32,702,561;772,544
06/14/2005;42.679;42.978;40.461;41.834;-1.52%;33,624,628;800,015
06/15/2005;41.973;41.973;40.889;41.585;-0.59%;29,815,538;717,282
06/16/2005;41.685;42.878;41.685;42.311;+1.75%;46,019,714;1,086,063
06/17/2005;42.282;42.500;41.685;41.685;-1.48%;20,822,099;495,67
06/20/2005;41.386;42.182;41.386;42.182;+1.19%;19,245,228;458,457
06/21/2005;42.182;42.530;41.038;41.396;-1.86%;16,079,649;384,195
06/22/2005;41.774;41.884;41.446;41.535;+0.34%;25,454,627;609,831
06/23/2005;41.675;41.675;41.157;41.237;-0.72%;14,015,616;338,229
06/24/2005;41.486;41.486;40.302;40.690;-1.33%;28,293,264;693,278
06/27/2005;40.590;41.137;40.590;41.068;+0.93%;15,133,496;369,15
06/28/2005;41.237;41.784;41.008;41.506;+1.07%;29,379,961;709,612
06/29/2005;41.585;41.933;41.336;41.635;+0.31%;18,270,847;438,651
06/30/2005;41.307;41.486;40.789;41.157;-1.15%;12,020,405;291,957
07.01.2005;41.157;41.814;41.157;41.774;+1.50%;20,373,710;490,319
07.04.2005;42.172;42.172;41.187;41.585;-0.45%;19,294,615;464,06
07.05.2005;41.346;42.033;41.038;42.033;+1.08%;17,027,808;410,85
07.06.2005;41.774;41.774;40.859;41.137;-2.13%;18,880,546;458,66
07.07.2005;41.127;41.127;39.755;40.789;-0.85%;34,689,544;857,726
07.08.2005;41.187;41.336;40.650;40.650;-0.34%;21,199,057;519,531
07.11.2005;40.789;41.038;40.003;40.312;-0.83%;28,267,938;696,754
07.12.2005;40.292;40.312;39.695;40.292;-0.05%;30,197,173;754,294
07/13/2005;40.282;40.292;39.983;40.162;-0.32%;45,733,778;1,141,074
07/14/2005;40.282;41.287;40.003;41.137;+2.43%;46,285,647;1,133,499
07/15/2005;41.098;41.784;40.889;41.784;+1.57%;34,169,111;825,639
07/18/2005;41.774;41.854;41.386;41.535;-0.60%;17,434,507;418,745
07/19/2005;41.406;42.033;40.988;42.033;+1.20%;34,211,324;821,534
07/20/2005;41.983;42.311;41.874;42.282;+0.59%;45,283,235;1,073,762
07/21/2005;42.282;42.580;41.814;41.983;-0.71%;45,281,495;1,071,852
07/22/2005;41.784;42.073;41.734;41.784;-0.47%;36,268,873;866,987
07/25/2005;42.202;42.381;41.933;42.381;+1.43%;46,937,894;1,112,156
07/26/2005;42.232;42.232;40.889;40.889;-3.52%;65,985,128;1,606,376
07/27/2005;41.237;41.287;40.531;40.710;-0.44%;43,128,495;1,056,379
07/28/2005;40.690;41.078;40.192;40.809;+0.24%;42,309,302;1,038,867
07/29/2005;41.575;42.679;41.535;41.784;+2.39%;63,261,598;1,501,041
08.01.2005;42.282;42.520;41.933;42.282;+1.19%;44,222,701;1,046,309
08.02.2005;42.172;42.331;42.063;42.202;-0.19%;60,210,435;1,425,927
08.03.2005;42.182;44.271;42.172;43.973;+4.20%;78,672,388;1,818,374
08.04.2005;43.973;44.948;43.873;44.868;+2.04%;100,388,732;2,243,663
08.05.2005;44.968;44.968;44.570;44.619;-0.55%;35,859,662;802,26
08.08.2005;44.530;44.669;44.381;44.470;-0.33%;11,856,427;266,176
08.09.2005;44.381;44.619;44.371;44.430;-0.09%;13,017,798;292,902
08.10.2005;44.470;45.764;44.381;45.614;+2.66%;39,142,480;864,07
08.11.2005;45.764;45.962;45.266;45.266;-0.76%;29,675,971;651,839
08.12.2005;45.256;45.465;44.769;45.067;-0.44%;29,109,504;646,387
08/16/2005;44.868;45.445;44.868;45.067;0.00%;42,318,654;937,266
08/17/2005;45.017;45.067;44.072;44.341;-1.61%;16,504,145;370,784
08/18/2005;44.420;44.769;44.082;44.132;-0.47%;12,114,848;273,468
08/19/2005;44.221;44.649;43.973;44.460;+0.74%;17,762,713;399,5
08/22/2005;44.470;44.749;44.172;44.570;+0.25%;9,954,379;224,193
08/23/2005;44.371;44.769;44.371;44.649;+0.18%;14,030,731;314,823
08/24/2005;44.520;44.530;44.271;44.460;-0.42%;14,481,664;326,36
08/25/2005;44.371;44.470;44.271;44.470;+0.02%;38,998,534;879,755
08/26/2005;44.271;44.669;44.271;44.271;-0.45%;14,592,784;328,905
08/29/2005;44.172;44.371;43.774;44.371;+0.22%;11,226,972;254,514
08/30/2005;44.331;45.167;44.291;44.769;+0.90%;27,065,840;604,379
